company,ceo,party,amount
Lincoln National Corp,William Cunningham,200,4163.59
Lincoln National Corp,William Payne,200,2500.0
Live Nation Entertainment,Ariel Emanuel,100,192100.0
Live Nation Entertainment,Jonathan Dolgen,100,17000.0
Live Nation Entertainment,Michael Rapino,100,161300.0
Live Nation Entertainment,Michael Rapiro,100,2400.0
Lockheed Martin Corp,David & lynn Burritt,200,1250.0
Lockheed Martin Corp,Douglas Mccorkindale,200,3000.0
Lockheed Martin Corp,Joseph Ralston,100,1000.0
Lockheed Martin Corp,Joseph Ralston,200,2000.0
Lockheed Martin Corp,Robert Stevens,100,8000.0
Lockheed Martin Corp,Robert Stevens,200,10500.0
Lockheed Martin Corp,Rosalind Brewer,100,1500.0
Loews Corp,Andrew Tisch,100,50290.0
Loews Corp,Andrew Tisch,200,19500.0
Loews Corp,Andrew h Tisch,200,2500.0
Loews Corp,Charles Diker,100,10500.0
Loews Corp,Charles Diker,200,14500.0
Loews Corp,Johnathan Tisch,100,1000.0
Loews Corp,Jon Tisch,100,25000.0
Loews Corp,Jonathan Tisch,100,214300.0
Loews Corp,Joseph Bower,100,1750.0
Loews Corp,Ken Miller,100,6950.0
Loews Corp,Kenneth Miller,100,250.0
Loews Corp,Lawrence Bacow,100,950.0
Loews Corp,Lawrence Bacow,200,250.0
Loews Corp,Walter Harris,100,5500.0
Loews Corp,Walter Harris,200,5000.0
Lowes Cos Inc,Peter Browning,200,3000.0
Lowes Cos Inc,Robert Johnson,100,240350.0
Lowes Cos Inc,Robert Johnson,200,285.0
MGM Resorts International,Burton Cohen,100,750.0
MGM Resorts International,Heather hay Murren,100,1000.0
MGM Resorts International,James Murren,100,37900.0
MGM Resorts International,James Murren,200,5000.0
MGM Resorts International,James j Murren,100,2000.0
MGM Resorts International,Jim Murren,100,5000.0
MGM Resorts International,Melvin Wolzinger,200,875.0
MGM Resorts International,Roland Hernandez,200,5000.0
MGM Resorts International,Rose James,100,5192.0
MGM Resorts International,Rose James,200,250.0
MGM Resorts International,Rose Mckinney james,100,12294.0
MGM Resorts International,Rose Mckinney-james,100,3923.0
MRC Global Inc,Andrew Lane,200,5000.0
MRC Global Inc,Bernie Wehrle,200,5000.0
MRC Global Inc,Christopher Crampton,200,8127.25
MRC Global Inc,H Wehrle,100,3500.0
MRC Global Inc,H Wehrle,200,10600.0
MRC Global Inc,H bernard Wehrle,200,2400.0
MRC Global Inc,Hb Wehrle,100,4800.0
MRC Global Inc,Hb Wehrle,200,5000.0
MRC Global Inc,Henry Wehrle,100,500.0
MRC Global Inc,Henry Wehrle,200,8100.0
MRC Global Inc,Jack Daly,200,19500.0
MRC Global Inc,John Daly,100,1000.0
MRC Global Inc,John Daly,200,1100.0
MRC Global Inc,Peter Boylan,200,30000.0
Macys Inc,Craig Weatherup,100,6000.0
Macys Inc,Craig Weatherup,200,840.0
Macys Inc,Deirde Connelly,100,500.0
Macys Inc,Deirdre Connelly,200,4000.0
Macys Inc,John Harper,200,1050.0
Macys Inc,Joseph Neubauer,100,37815.38000000001
Macys Inc,Joseph Neubauer,200,72900.0
Macys Inc,Marna Whittington,200,10000.0
Macys Inc,Michael Gould,100,3950.0
Macys Inc,Paul Varga,100,500.0
Macys Inc,Paul Varga,200,4000.0
Macys Inc,Stephen Bollenbach,100,5000.0
Manpower Inc,Cari Dominguez,200,2000.0
Manpower Inc,Edward Zore,100,1650.0
Manpower Inc,Edward Zore,200,193400.0
Manpower Inc,Roberto Mendoza,200,2000.0
Manpower Inc,Ulice Payne,100,9150.0
Manpower Inc,Ulice Payne,200,4250.0
Marathon Petroleum Corp,David Daberko,200,6000.0
Marathon Petroleum Corp,John Surma,100,3500.0
Marathon Petroleum Corp,John Surma,200,53700.0
Marriott International Inc,Arne Sorenson,100,8000.0
Marriott International Inc,Arne Sorenson,200,40500.0
Marriott International Inc,Bill Marriott,200,587.78
Marriott International Inc,Debra Lee,100,73250.0
Marriott International Inc,Harry Pearce,200,6000.0
Marriott International Inc,J Marriott,200,84043.87
Marriott International Inc,J w Marriott,200,30800.0
Marriott International Inc,J willard Marriott,100,9800.0
Marriott International Inc,J willard Marriott,200,79900.0
Marriott International Inc,John Marriott,100,1000.0
Marriott International Inc,John Marriott,200,109000.0
Marriott International Inc,Sterling Colton,200,52600.0
Marriott International Inc,Willard Marriott,200,32000.0
Marriott International Inc,William Shaw,100,1000.0
Marriott International Inc,William Shaw,200,35500.0
Marsh & McLennan Companies,Adele Simmons,100,72200.0
Marsh & McLennan Companies,Adele Simmons,200,1500.0
Marsh & McLennan Companies,Brian Duperreault,100,40800.0
Marsh & McLennan Companies,Brian Duperreault,200,2500.0
Marsh & McLennan Companies,Bruce Nolop,200,1000.0
Marsh & McLennan Companies,Jayne Simmons,100,43900.0
Marsh & McLennan Companies,Lloyd Yates,100,13500.0
Marsh & McLennan Companies,Lm Yates,200,1000.0
Marsh & McLennan Companies,Marc Oken,100,1244.0
Marsh & McLennan Companies,Marc Oken,200,10250.0
Marsh & McLennan Companies,R Yost,100,2000.0
Marsh & McLennan Companies,R Yost,200,2000.0
Marsh & McLennan Companies,R david Yost,100,2000.0
Marsh & McLennan Companies,R david Yost,200,5000.0
Marsh & McLennan Companies,Rdavid Yost,200,1000.0
Masco,Lisa Payne,200,45000.0
Masco,Timothy Wadhams,100,1500.0
Masco,Timothy Wadhams,200,6400.0
Masco,V Istock,200,7200.0
Masco,Vern Istock,200,3000.0
Masco,Verne Istock,200,60250.0
Masco,Wg Istock,200,250.0
Massachusetts Mutual Life Insurance Company,Cathy Minehan,100,5500.0
Massachusetts Mutual Life Insurance Company,Cristobal Conde,100,34073.0
Massachusetts Mutual Life Insurance Company,Howard Stitzer,200,500.0
Massachusetts Mutual Life Insurance Company,James Degraffenreidt,100,24500.0
Massachusetts Mutual Life Insurance Company,Kathleen Corbet,100,5900.0
Massachusetts Mutual Life Insurance Company,Kathleen Corbett,100,1400.0
Massachusetts Mutual Life Insurance Company,Kathleen Corbett,200,50.0
Massachusetts Mutual Life Insurance Company,Marc Racicot,200,8690.0
Massachusetts Mutual Life Insurance Company,Patricia Dennis,100,250.0
Massachusetts Mutual Life Insurance Company,Robert Furak,200,200.0
Massachusetts Mutual Life Insurance Company,Robert Furek,200,25961.0
Massachusetts Mutual Life Insurance Company,Roger Crandall,100,9100.0
Massachusetts Mutual Life Insurance Company,Roger Crandall,200,126500.0
Massachusetts Mutual Life Insurance Company,Roger w Crandall,100,2500.0
Massachusetts Mutual Life Insurance Company,Thomas Barry,100,2000.0
Massachusetts Mutual Life Insurance Company,Thomas Barry,200,22700.0
Mastercard,Ajay Banga,100,5000.0
Mastercard,Ajaypal Banga,100,500.0
Mastercard,Ajaypal Banga,200,3000.0
Mastercard,Jackson Tai,200,5000.0
Mastercard,Steven Freiberg,200,500.0
Mattel,Andrea Rich,100,7400.0
Mattel,Chris Sinclair,200,250.0
Mattel,Christopher Sinclair,200,2500.0
Mattel,Robert Eckert,100,1000.0
Mattel,Robert Eckert,200,20000.0
Mattel,Vasant Prabhu,100,1500.0
McDonalds Corp,Andrew Mckenna,200,370960.0
McDonalds Corp,Andrew j Mckenna,200,2500.0
McDonalds Corp,Cary Mcmillan,200,2500.0
McDonalds Corp,Fred Turner,100,7550.0
McDonalds Corp,Fred Turner,200,18500.0
McDonalds Corp,Jeanne Jackson,200,5000.0
McDonalds Corp,Roger Stone,200,247500.0
McDonalds Corp,Sheila Penrose,100,2000.0
McGraw-Hill,Charles Haldeman,100,5200.0
McGraw-Hill,Ed Rust,200,4500.0
McGraw-Hill,Edward Rust,100,9000.0
McGraw-Hill,Edward Rust,200,122650.0
McGraw-Hill,"Edward Rust,",200,5000.0
McGraw-Hill,Harold Mcgraw,100,6300.0
McGraw-Hill,Harold Mcgraw,200,10200.0
McGraw-Hill,Harold w Mcgraw,200,1000.0
McGraw-Hill,Kurt Schmoke,100,9850.0
McGraw-Hill,Richard Thornburgh,200,97400.0
McGraw-Hill,William Green,200,2500.0
McKesson Corporation,Christine Jacobs,100,1000.0
McKesson Corporation,Christine Jacobs,200,6400.0
McKesson Corporation,M christine Jacobs,100,500.0
McKesson Corporation,M christine Jacobs,200,5000.0
McKesson Corporation,Marie Knowles,200,1000.0
McKesson Corporation,Wayne Budd,100,24750.0
Meadwestvaco,Douglas Luke,100,38400.0
Meadwestvaco,Douglas Luke,200,11900.0
Meadwestvaco,James Kaiser,100,49970.0
Meadwestvaco,Michael Campbell,200,3400.0
Meadwestvaco,Thomas & brenda Cole,100,150.0
Meadwestvaco,Thomas Cole,100,5892.5
Medco Health Solutions Inc,Blenda Wilson,100,845.0
Medco Health Solutions Inc,"Blenda Wilson,",100,210.0
Medco Health Solutions Inc,Charles Lillis,100,500.0
Medco Health Solutions Inc,Charles Lillis,200,149000.0
Medco Health Solutions Inc,Michael Goldstein,100,31386.660000000003
Medco Health Solutions Inc,Michael Goldstein,200,20900.0
Medco Health Solutions Inc,Mike Goldstein,200,7500.0
Medco Health Solutions Inc,Myrtle Potter,100,22740.0
Medtronic Inc,Dick Anderson,200,3500.0
Medtronic Inc,Jack Schuler,200,19700.0
Medtronic Inc,James Lenehan,200,2400.0
Medtronic Inc,Michael Leavitt,200,23000.0
Medtronic Inc,Richard Anderson,100,18900.0
Medtronic Inc,Richard Anderson,200,137755.0
Medtronic Inc,Richard h Anderson,200,2000.0
Medtronic Inc,Robert Pozen,100,26900.0
Medtronic Inc,Victor Dzau,100,18450.0
Medtronic Inc,Victor j & ruth Dzau,100,1000.0
Medtronic Inc,Victor j ruth & victor Dzau,100,1000.0
Merck & Co Inc,Bill Harrison,200,5750.0
Merck & Co Inc,C robert Kidder,100,500.0
Merck & Co Inc,C robert Kidder,200,21700.0
Merck & Co Inc,Kenneth Frazier,100,69400.0
Merck & Co Inc,Kenneth Frazier,200,42500.0
Merck & Co Inc,Pete Wendell,100,2000.0
Merck & Co Inc,Peter Wendell,100,7250.0
Merck & Co Inc,Peter Wendell,200,27500.0
Merck & Co Inc,Robert Kidder,200,1000.0
Merck & Co Inc,Thomas Cech,100,775.0
Merck & Co Inc,Thomas Glocer,100,12500.0
Merck & Co Inc,William Harrison,200,124350.0
Meritor,David Devonshiire,200,600.0
Meritor,David Devonshire,100,500.0
Meritor,David Devonshire,200,1250.0
Meritor,James Marley,200,2500.0
Meritor,Joseph Anderson,100,4000.0
Meritor,William Newlin,100,11250.0
Meritor,William Newlin,200,12750.0
MetLife Inc,Alfred Kelly,200,29000.0
MetLife Inc,Hugh Price,100,5250.0
MetLife Inc,James Kilts,200,191420.0
MetLife Inc,James Kitts,200,999.0
MetLife Inc,Steven Kandarian,100,3000.0
MetLife Inc,Steven Kandarian,200,91400.0
MetLife Inc,Sylvia Burwell,100,1500.0
MetroPCS Communications,Arthur Patterson,100,6200.0
MetroPCS Communications,Arthur Patterson,200,22500.0
MetroPCS Communications,C Landry,200,27300.0
MetroPCS Communications,C kevin Landry,200,79500.0
MetroPCS Communications,Christopher Landry,200,7200.0
MetroPCS Communications,James Perry,100,4400.0
MetroPCS Communications,James Perry,200,99000.0
MetroPCS Communications,Kevin Landry,200,104200.0
Micron Technology,D Durcan,200,2500.0
Micron Technology,Mark Durcan,200,8500.0
Micron Technology,Robert Bailey,200,11900.0
Microsoft Corp,David Marquardt,100,1151.66
Microsoft Corp,David Marquardt,200,50400.0
Microsoft Corp,Dina Dublon,100,1500.0
Microsoft Corp,John Thompson,100,262273.5000000001
Microsoft Corp,John Thompson,200,2000.0
Microsoft Corp,Stephen Luczo,100,66600.0
Microsoft Corp,Stephen Luczo,200,143700.0
Microsoft Corp,Steve Ballmer,100,10000.0
Microsoft Corp,Steve Ballmer,200,3000.0
Microsoft Corp,Steve Luczo,200,2500.0
Microsoft Corp,Steven Ballmer,100,56175.0
Microsoft Corp,Steven Ballmer,200,61000.0
Microsoft Corp,Steven Baltmer,100,1000.0
Mohawk Industries,Jeff Lorberbaum,200,13500.0
Mohawk Industries,Jeffrey Lorberbaum,200,43790.0
Mohawk Industries,William Wellborn,200,1810.0
Molina Healthcare Inc,Charles Fedak,200,2500.0
Molina Healthcare Inc,Garrey & katherine Carruthers,200,200.0
Molina Healthcare Inc,Garrey Carruthers,100,100.0
Molina Healthcare Inc,Garrey Carruthers,200,23200.0
Molina Healthcare Inc,John Molina,100,15150.0
Molina Healthcare Inc,John Molina,200,7000.0
Molina Healthcare Inc,Joseph Molina,100,50200.0
Molina Healthcare Inc,Joseph Molina,200,8500.0
Molina Healthcare Inc,Joseph mario Molina,100,2500.0
Molina Healthcare Inc,Joseph mario Molina,200,5000.0
Molina Healthcare Inc,Ronna Romney,200,12400.0
Molina Healthcare Inc,Steven Orlando,200,1000.0
Momentive Special Chemicals Inc,Craig Morrison,200,40100.0
Momentive Special Chemicals Inc,Jordan Zaken,100,1000.0
Momentive Special Chemicals Inc,Jordan Zaken,200,4000.0
Momentive Special Chemicals Inc,Robert Seminara,100,2000.0
Momentive Special Chemicals Inc,Robert Seminara,200,4250.0
Monsanto Co,David Chicoine,200,300.0
Monsanto Co,George Poste,100,2500.0
Monsanto Co,George Poste,200,2400.0
Monsanto Co,Hugh Grant,100,13500.0
Monsanto Co,Hugh Grant,200,9000.0
Monsanto Co,Laura Ipsen,200,1000.0
Monsanto Co,William Parfet,200,345275.0
Morgan Stanley,Donald Nicolaisen,200,1727.25
Morgan Stanley,James Gorman,100,3000.0
Morgan Stanley,James Gorman,200,3000.0
Mosaic,James Prokopanko,100,4500.0
Mosaic,James Prokopanko,200,500.0
Mosaic,Phyllis Cochran,200,3900.0
Mosaic,William Monahan,100,50295.0
Motorola Mobility Holdings,Andrew Viterbi,100,58300.0
Motorola Mobility Holdings,Andrew Viterbi,200,5800.0
Motorola Mobility Holdings,Anthony Vinciquerra,100,1000.0
Motorola Mobility Holdings,Lynn Meredith,100,186269.97
Motorola Mobility Holdings,Thomas Meredith,100,166592.0
Motorola Mobility Holdings,Tom & lynn Meredith,100,1100.0
Motorola Mobility Holdings,Tom Meredith,100,6000.0
Motorola Solutions,Greg Brown,100,2000.0
Motorola Solutions,Greg Brown,200,3500.0
Motorola Solutions,Gregory Brown,100,4900.0
Motorola Solutions,Gregory Brown,200,172300.0
Motorola Solutions,John White,100,50.0
Motorola Solutions,John White,200,2000.0
Motorola Solutions,John Whitehead,100,3990.0
Motorola Solutions,John Whitehead,200,337034.37
Motorola Solutions,Judith Lewent,200,1000.0
Murphy Oil Corp,Caroline Theus,200,250.0
Murphy Oil Corp,Claiborn Deming,100,500.0
Murphy Oil Corp,Claiborn Deming,200,4267.0
Murphy Oil Corp,Claiborne Deming,100,4900.0
Murphy Oil Corp,Claiborne Deming,200,195915.03
Murphy Oil Corp,Jim Kelley,200,750.0
Murphy Oil Corp,Madison Murphy,100,2400.0
Murphy Oil Corp,Madison Murphy,200,10000.0
Murphy Oil Corp,Michael Murphy,200,172800.0
Murphy Oil Corp,Mike Murphy,200,2295.0
Murphy Oil Corp,Neal Schmale,100,50500.0
Murphy Oil Corp,Neal Schmale,200,2500.0
Murphy Oil Corp,R Murphy,200,5200.0
Murphy Oil Corp,Robert Murphy,100,11150.0
Murphy Oil Corp,Robert Murphy,200,176400.0
Murphy Oil Corp,Robert madison Murphy,200,2500.0
Murphy Oil Corp,Sa Cosse,200,1000.0
Murphy Oil Corp,Steve Cosse,100,1000.0
Murphy Oil Corp,Steve Cosse,200,615.03
Murphy Oil Corp,Steven Cosse,100,4000.0
Murphy Oil Corp,Steven Cosse,200,54500.0
Mutual of Omaha Insurance,Anthony Principi,200,10650.0
Mutual of Omaha Insurance,Bob Clarke,100,3000.0
Mutual of Omaha Insurance,Derek Mcclain,200,2250.0
Mutual of Omaha Insurance,James Mcfarlane,200,2500.0
Mutual of Omaha Insurance,Mary Mccarthy,200,6250.0
Mutual of Omaha Insurance,Robert Clarke,100,250.0
Mutual of Omaha Insurance,Robert Clarke,200,3000.0
Mutual of Omaha Insurance,Wayne Gates,100,200.0
Mutual of Omaha Insurance ,Dan Neary,100,5000.0
Mutual of Omaha Insurance ,Dan Neary,200,4000.0
Mutual of Omaha Insurance ,Daniel Neary,200,25250.0
Mutual of Omaha Insurance ,Jeffrey Heller,100,2500.0
Mutual of Omaha Insurance ,Jeffrey Heller,200,7500.0
Mylan,Bob Cindrich,100,1000.0
Mylan,Douglas Leech,100,8700.0
Mylan,Douglas Leech,200,5900.0
Mylan,Heather Bresch,100,10800.0
Mylan,Heather Manchin bresch,100,10000.0
Mylan,Mark Parrish,100,1500.0
Mylan,Mark Parrish,200,2550.0
Mylan,Randall Vanderveen,100,1025.0
Mylan,Robert Cindrich,100,22650.0
Mylan,Robert Cindrich,200,1500.0
Mylan,Robert Coury,100,10800.0
Mylan,Rod Piatt,100,5400.0
Mylan,Rod Piatt,200,52400.0
Mylan,Rod Pratt,100,1000.0
Mylan,Wendy Cameron,100,3400.0
Mylan,Wendy Cameron,200,500.0
NCR Corp,Bill Nuti,200,52000.0
NCR Corp,Gary Daichendt,200,7500.0
NRG Energy,David Crane,100,44000.0
NRG Energy,David Crane,200,8000.0
NRG Energy,Herbert Tate,200,625.0
NRG Energy,Howard Cosgrove,100,400.0
NRG Energy,Howard Cosgrove,200,8400.0
NRG Energy,Kathleen Mcginty,100,3100.0
NRG Energy,Katie Mcginty,100,250.0
NRG Energy,Lawrence Coben,100,12600.0
NRG Energy,Paul Hobby,100,4600.0
NRG Energy,Paul Hobby,200,3500.0
Nash Finch Co,Chris Bodine,100,1000.0
Nash Finch Co,Hawthorne Proctor,100,850.0
Nash Finch Co,William Voss,200,15000.0
National Oilwell Varco Inc,Ben Guill,200,170100.0
National Oilwell Varco Inc,Ben a Guill,200,2500.0
National Oilwell Varco Inc,Jeff Smisek,100,4500.0
National Oilwell Varco Inc,Jeff Smisek,200,2000.0
National Oilwell Varco Inc,Jeffery Smisek,100,2000.0
National Oilwell Varco Inc,Jeffery Smisek,200,2500.0
National Oilwell Varco Inc,Jeffrey Smisek,200,3000.0
National Oilwell Varco Inc,Merrill Miller,200,1000.0
National Oilwell Varco Inc,Robert Beauchamp,200,10250.0
Nationwide,Barry Nalebuff,100,12875.0
Nationwide,Brent Porteus,200,11700.0
Nationwide,Daniel Kelley,100,100.0
Nationwide,Daniel Kelley,200,6650.0
Nationwide,James Bachmann,200,600.0
Nationwide,Jeff Zellers,200,7750.0
Nationwide,Jeffrey Zellers,200,12350.0
Nationwide,Keith Eckel,100,500.0
Nationwide,Keith Eckel,200,56150.0
Nationwide,Ken Davis,200,200.0
Nationwide,Kenneth Davis,200,300.0
Nationwide,Lydia Marshall,100,4169.0
Nationwide,Stephen Rasmussen,100,7850.0
Nationwide,Stephen Rasmussen,200,32950.0
Nationwide,Steve Rasmussen,200,29954.0
Nationwide,Terry Mcclure,200,4850.0
Nationwide,Timothy Corcoran,200,1150.0
Nationwide,Yvonne Curl,100,212.0
Navistar International Corp,James Keyes,200,12500.0
Navistar International Corp,John Corenti,200,500.0
Navistar International Corp,John Correnti,100,7700.0
Navistar International Corp,John Correnti,200,36400.0
Netapp Inc,Alan Earhart,200,47903.0
Netapp Inc,Alan lee Earhart,200,200.0
Netapp Inc,Michael Nevens,100,1000.0
Netapp Inc,Mike Nevens,100,1000.0
Netapp Inc,T Nevens,100,500.0
Netapp Inc,T michael Nevens,100,51500.0
New York Life Insurance Co,Betty Alewine,100,2000.0
New York Life Insurance Co,Betty Alewine,200,2500.0
New York Life Insurance Co,Christina Gold,100,1050.0
New York Life Insurance Co,Fred Terrell,100,3150.0
New York Life Insurance Co,Frederick Terrell,100,5300.0
New York Life Insurance Co,Mark Feidler,100,1000.0
New York Life Insurance Co,Mark Feidler,200,1250.0
New York Life Insurance Co,Mary & ronald Pressman,100,500.0
New York Life Insurance Co,Rafael Dela vega,200,4500.0
New York Life Insurance Co,Rafael Delavega,100,1000.0
New York Life Insurance Co,Rafael Delavega,200,1000.0
New York Life Insurance Co,Ron Pressman,100,6100.0
New York Life Insurance Co,Ronald Pressman,100,47750.0
New York Life Insurance Co,Theodore Mathas,100,24400.0
New York Life Insurance Co,Theodore Mathas,200,37500.0
Newell Rubbermaid,Domenic Desole,200,2600.0
Newell Rubbermaid,Domenico Desole,200,55500.0
Newell Rubbermaid,Kevin Conroy,100,250.0
Newell Rubbermaid,Michael Todman,100,3000.0
Newell Rubbermaid,Michael Todman,200,6000.0
Newmont Mining,Donald Roth,100,500.0
Newmont Mining,Glen & polly Barton,200,6500.0
Newmont Mining,Glen Barton,200,23325.0
Newmont Mining,Richard Obrien,100,5800.0
Newmont Mining,Veronica Hagen,100,3250.0
News Corp,Arthur Siskind,100,600.0
News Corp,Charles Carey,100,4000.0
News Corp,Charles Carey,200,88600.0
News Corp,David Devoe,200,26500.0
News Corp,James Murdoch,200,500.0
News Corp,Joel Klein,100,17800.0
News Corp,K Murdoch,200,49500.0
News Corp,K rupert Murdoch,200,24500.0
News Corp,K rupert Murdock,200,5000.0
News Corp,Kr Murdoch,200,2500.0
News Corp,Rupert Murdoch,100,2500.0
News Corp,Rupert Murdoch,200,14900.0
News Corp,Stan Shuman,100,1000.0
News Corp,Stanley Shuman,100,211800.0
News Corp,Stanley Shuman,200,1000.0
News Corp,Viet Dinh,100,2500.0
News Corp,Viet Dinh,200,22500.0
Nextera Energy Inc,Brian Ferguson,200,250.0
Nextera Energy Inc,J brian Ferguson,200,5250.0
Nextera Energy Inc,James Robo,100,28500.0
Nextera Energy Inc,James Robo,200,62500.0
Nextera Energy Inc,Michael Thaman,100,1000.0
Nextera Energy Inc,Michael Thaman,200,58300.0
Nextera Energy Inc,Michael h Thaman,200,500.0
Nextera Energy Inc,Oliver Kingsley,100,500.0
Nextera Energy Inc,Oliver Kingsley,200,4900.0
Nextera Energy Inc,R Beall,200,750.0
Nextera Energy Inc,R m Beall,200,500.0
Nextera Energy Inc,Rm Beall,200,750.0
Nextera Energy Inc,Rob Beall,100,350.0
Nextera Energy Inc,Robert Beall,100,1350.0
Nextera Energy Inc,Robert Beall,200,222475.0
Nextera Energy Inc,Rudy Schupp,200,3250.0
Nextera Energy Inc,Sherry Barrat,200,5000.0
Nextera Energy Inc,Toni Jennings,200,2000.0
Nextera Energy Inc,William Swanson,100,5300.0
Nextera Energy Inc,William Swanson,200,12000.0
Nii Holdings,Carolyn Katz,100,1800.0
Nii Holdings,Donald Guthrie,100,5000.0
Nii Holdings,John Risner,100,3250.0
Nii Holdings,John Risner,200,1000.0
Nii Holdings,Rosendo Parra,200,6000.0
Nike Inc,Alan Graf,200,9000.0
Nike Inc,Doug Houser,200,1000.0
