,salary
130963,66889.0
130964,76564.8
130965,68839.05
130966,67358.13
130967,66995.06
130968,66646.85
130969,67629.16
130970,66442.01
130971,68814.66
130972,67018.99
130973,66433.72
130974,67449.21
130975,67744.49
130976,78791.78
130977,79829.11
130978,66964.64
130979,65459.81
130980,67392.95
130981,66999.01
130982,66999.0
130983,67773.44
130984,66959.0
130985,66996.97
130986,64126.18
130987,66527.52
130988,67961.9
130989,66803.32
130990,71066.33
130991,67958.7
130992,67041.88
130993,67059.57
130994,69194.43
130995,66599.74
130996,69125.2
130997,67301.4
130998,75025.96
130999,73537.43
131000,68530.86
131001,69043.84
131002,66885.65
131003,67730.44
131004,67028.65
131005,66891.7
131006,67424.91
131007,68644.96
131008,69821.12
131009,67191.42
131010,67385.19
131011,68854.9
131012,67450.28
131013,68276.85
131014,66310.01
131015,78743.42
131016,66931.52
131017,67830.08
131018,67372.15
131019,66476.33
131020,67016.61
131021,66734.76
131022,83227.1
131023,66864.02
131024,66017.48
131025,68098.25
131026,67113.45
131027,66333.18
131028,66829.04
131029,67253.28
131030,68722.53
131031,68466.94
131032,66814.07
131033,72643.42
131034,67415.26
131035,68589.7
131036,66799.0
131037,67255.81
131038,67410.83
131039,66769.49
131040,67843.11
131041,67544.41
131042,68162.14
131043,69679.03
131044,77598.0
131045,66755.96
131046,66211.08
131047,66237.01
131048,90266.87
131049,66772.92
131050,66739.0
131051,67051.39
131052,66755.42
131053,66734.12
131054,67601.07
131055,65433.38
131056,69345.33
131057,67831.28
131058,66719.0
131059,66760.96
131060,75132.2
131061,67729.15
131062,74893.66
131063,67326.95
131064,70941.03
131065,66718.2
131066,76208.21
131067,66699.86
131068,68587.44
131069,66679.0
131070,66678.68
131071,63241.04
131072,63442.2
131073,69956.1
131074,68448.94
131075,68215.84
131076,69488.98
131077,70355.34
131078,67472.84
131079,66735.0
131080,66620.9
131081,71204.48
131082,66807.21
131083,66114.97
131084,66702.67
131085,66105.21
131086,67098.54
131087,67925.55
131088,66671.17
131089,66470.45
131090,66712.84
131091,66750.03
131092,66639.0
131093,66639.0
131094,66306.41
131095,66785.99
131096,66631.02
131097,67255.14
131098,66073.01
131099,63638.35
131100,66531.61
131101,66048.8
131102,67645.12
131103,70767.57
131104,66621.09
131105,69230.8
131106,68142.9
131107,66040.43
131108,66569.01
131109,66583.76
131110,66977.09
131111,65066.79
131112,65234.77
131113,66679.21
131114,66113.27
131115,67499.74
131116,66225.19
131117,66835.36
131118,66634.89
131119,66777.08
131120,67062.97
131121,66573.0
131122,67794.95
131123,66943.26
131124,68157.12
131125,67565.01
131126,67129.74
131127,66513.08
131128,66513.06
131129,66513.05
131130,66513.03
131131,66513.04
131132,66513.02
131133,66513.0
131134,68471.82
131135,66741.99
131136,67843.31
131137,65971.01
131138,66495.01
131139,64501.67
131140,66496.85
131141,66489.02
131142,66489.0
131143,66489.0
131144,67824.65
131145,74489.12
131146,67219.3
131147,67609.32
131148,66478.12
131149,66478.14
131150,66478.08
131151,66478.07
131152,66478.06
131153,66478.07
131154,66478.08
131155,66478.06
131156,66478.06
131157,66478.05
131158,66478.05
131159,66478.06
131160,66478.06
131161,66478.05
131162,66478.05
131163,66478.05
131164,66478.04
131165,66478.03
131166,66478.03
131167,66478.04
131168,66478.02
131169,66478.02
131170,66478.03
131171,66478.02
131172,66478.01
131173,66478.01
131174,66478.0
131175,63678.97
131176,66839.85
131177,66475.67
131178,66473.24
131179,65926.45
131180,66956.2
131181,65604.33
131182,66466.04
131183,66813.4
131184,68111.84
131185,68196.94
131186,72870.49
131187,67859.64
131188,67330.4
131189,68943.86
131190,66460.0
131191,66598.77
131192,66707.66
131193,66624.7
131194,66013.92
131195,66415.0
131196,66402.08
131197,66408.0
131198,66339.74
131199,66416.08
131200,73787.95
131201,65854.07
131202,65854.05
131203,67338.1
131204,66305.95
131205,64540.7
131206,63714.0
131207,65913.7
131208,66382.68
131209,93785.26
131210,66877.44
131211,66364.21
131212,67903.93
131213,66803.36
131214,66333.02
131215,66333.0
131216,65781.81
131217,66840.47
131218,66496.52
131219,66380.61
131220,68210.03
131221,66852.5
131222,66522.61
131223,67665.65
131224,66318.04
131225,65766.25
131226,65754.02
131227,75786.62
131228,82433.29
131229,67513.85
131230,66791.36
131231,77028.69
131232,66461.65
131233,68363.73
131234,64183.43
131235,67103.04
131236,65916.63
131237,69572.39
131238,66289.63
131239,66943.25
131240,82673.96
131241,66720.06
131242,66757.99
131243,70092.8
131244,67381.33
131245,69227.93
131246,66368.76
131247,66562.15
131248,67677.59
131249,66684.39
131250,66245.38
131251,67506.88
131252,67540.54
131253,65657.06
131254,68991.26
131255,66195.0
131256,66483.07
131257,65648.8
131258,67213.74
131259,67406.53
131260,66734.79
131261,66183.0
131262,66936.15
131263,67654.28
131264,66461.25
131265,73865.59
131266,68129.84
131267,65114.05
131268,67105.14
131269,66234.76
131270,67906.41
131271,67959.03
131272,66281.37
131273,66741.44
131274,66128.03
131275,66118.03
131276,68308.48
131277,66564.18
131278,66810.19
131279,66095.0
131280,65636.23
131281,67149.09
131282,71351.93
131283,66967.79
131284,66341.27
131285,69171.33
131286,66183.11
131287,66551.88
131288,65505.14
131289,66055.02
131290,66560.89
131291,68099.24
131292,67304.34
131293,68307.29
131294,66377.4
131295,66035.02
131296,67576.45
131297,62473.76
131298,65813.74
131299,66095.46
131300,68377.96
131301,63108.98
131302,67486.41
131303,66016.51
131304,66223.66
131305,62619.5
131306,73156.15
131307,75421.98
131308,66283.52
131309,66346.29
131310,72788.56
131311,65828.39
131312,65483.8
131313,65192.04
131314,62783.24
131315,67476.31
131316,66499.12
131317,67960.07
131318,66812.47
131319,66989.68
131320,66291.57
131321,65922.74
131322,70357.43
131323,66099.78
131324,65748.25
131325,65400.11
131326,72467.98
131327,66910.14
131328,66370.39
131329,65340.23
131330,65875.0
131331,65877.78
131332,65875.04
131333,64476.37
131334,66286.85
131335,66388.5
131336,65222.91
131337,65899.5
131338,65854.05
131339,65854.04
131340,65854.04
131341,65854.03
131342,65854.02
131343,65854.01
131344,65854.01
131345,65854.01
131346,65854.0
131347,67071.86
131348,67079.29
131349,65841.6
131350,62781.02
131351,93156.6
131352,71054.57
131353,68127.15
131354,67678.35
131355,68459.82
131356,65859.73
131357,65818.08
131358,67225.61
131359,67097.79
131360,68033.07
131361,68326.13
131362,65986.33
131363,66194.83
131364,67644.99
131365,68668.33
131366,66133.87
131367,65783.64
131368,69331.79
131369,65804.01
131370,66420.2
131371,62715.23
131372,65806.01
131373,69595.49
131374,66505.38
131375,65470.13
131376,65759.01
131377,65742.03
131378,62984.45
131379,78417.9
131380,65213.65
131381,64270.42
131382,65754.15
131383,66089.77
131384,74720.98
131385,68227.09
131386,69913.94
131387,66854.43
131388,71964.3
131389,65438.99
131390,72080.88
131391,65719.0
131392,64788.47
131393,65207.81
131394,65426.01
131395,66164.3
131396,65187.99
131397,67380.27
131398,69507.19
131399,66138.44
131400,66068.37
131401,67141.39
131402,66151.38
131403,65691.84
131404,66006.43
131405,66539.71
131406,65142.21
131407,65679.09
131408,65679.04
131409,65679.03
131410,65679.02
131411,65679.02
131412,65679.02
131413,65679.0
131414,65679.04
131415,65679.02
131416,65679.03
131417,65679.03
131418,65679.02
131419,65679.02
131420,65679.02
131421,65679.01
131422,65679.01
131423,65679.01
131424,65679.01
131425,65679.01
131426,65679.01
131427,65679.01
131428,65679.0
131429,65679.0
131430,65679.0
131431,65679.0
131432,65679.0
131433,65679.0
131434,65679.0
131435,65679.0
131436,65679.0
131437,65679.0
131438,65679.0
131439,65679.0
131440,65679.0
131441,65679.0
131442,65679.0
131443,65679.01
131444,65676.6
131445,65676.6
131446,64772.45
131447,63085.99
131448,65792.66
131449,68888.99
131450,65675.0
131451,66364.7
131452,65667.0
131453,92945.87
131454,66547.08
131455,68710.96
131456,65686.02
131457,66418.51
131458,65621.02
131459,65929.77
131460,66476.96
131461,65655.89
131462,70480.95
131463,65055.03
131464,65055.01
131465,65055.0
131466,65055.0
131467,68723.36
131468,65834.7
131469,65711.45
131470,67821.21
131471,66222.73
131472,70028.35
131473,65585.4
131474,70156.34
131475,65985.32
131476,86323.43
131477,65130.69
131478,65253.78
131479,63675.09
131480,65578.38
131481,65014.4
131482,66170.22
131483,64105.11
131484,82050.31
131485,65547.03
131486,65547.01
131487,63352.09
131488,65976.27
131489,64058.02
131490,65535.01
131491,66216.48
131492,66696.65
131493,74608.46
131494,65869.65
131495,65549.26
131496,66287.0
131497,66554.18
131498,65511.02
131499,65256.14
131500,68273.72
131501,65595.73
131502,71285.66
131503,67114.68
131504,66955.33
131505,68733.83
131506,65958.65
131507,65496.69
131508,64935.92
131509,63030.11
131510,64970.1
131511,65678.86
131512,65663.93
131513,65663.04
131514,63734.13
131515,64992.13
131516,65446.03
131517,65693.04
131518,65546.6
131519,65186.8
131520,70920.88
131521,65672.54
131522,66299.45
131523,65683.22
131524,65499.6
131525,69659.06
131526,64974.11
131527,65448.75
131528,70499.22
131529,65249.97
131530,66067.45
131531,64839.07
131532,65429.4
131533,63250.3
131534,66557.18
131535,72503.7
131536,65421.77
131537,93498.74
131538,68495.97
131539,65630.82
131540,64880.36
131541,64812.0
131542,65380.6
131543,81579.44
131544,65751.27
131545,65861.03
131546,66293.19
131547,65336.11
131548,65105.36
131549,67293.63
131550,64916.81
131551,65390.21
131552,65615.1
131553,65329.01
131554,63443.18
131555,66367.62
131556,88148.21
131557,68271.08
131558,66032.54
131559,66104.35
131560,65041.9
131561,65339.7
131562,65551.2
131563,62913.01
131564,65365.01
131565,64619.1
131566,68472.42
131567,65530.2
131568,65678.19
131569,66301.78
131570,65298.03
131571,65254.44
131572,65516.25
131573,65503.09
131574,65354.84
131575,65251.01
131576,65244.03
131577,65835.09
131578,65181.97
131579,65427.58
131580,71107.21
131581,66350.61
131582,56773.0
131583,65677.66
131584,67199.81
131585,66832.29
131586,65239.08
131587,67205.73
131588,74399.3
131589,65240.41
131590,68433.01
131591,66263.24
131592,64793.27
131593,66437.38
131594,67518.66
131595,65659.65
131596,66254.19
131597,65189.57
131598,65189.2
131599,65766.49
131600,65222.02
131601,67429.82
131602,65906.74
131603,65181.4
131604,64639.13
131605,65444.7
131606,67106.07
131607,65376.8
131608,65180.0
131609,65261.12
131610,68601.76
131611,65146.04
131612,62090.1
131613,64619.09
131614,65044.52
131615,65277.06
131616,65441.27
131617,65406.04
131618,65219.27
131619,65328.36
131620,64860.19
131621,64578.05
131622,65125.22
131623,66687.22
131624,66364.36
131625,65894.91
131626,65108.85
131627,65973.01
131628,65100.03
131629,65597.19
131630,65088.83
131631,65534.93
131632,67240.09
131633,67175.96
131634,65120.09
131635,65317.86
131636,92240.31
131637,64558.7
131638,70462.75
131639,64538.34
131640,65068.55
131641,65061.13
131642,64519.85
131643,66303.18
131644,64877.2
131645,65057.51
131646,66140.68
131647,65055.03
131648,65055.03
131649,65055.01
131650,65055.0
131651,65055.03
131652,65055.02
131653,65055.01
131654,65055.01
131655,65055.01
131656,65055.01
131657,65055.01
131658,65055.01
131659,65055.0
131660,65055.0
131661,65055.0
131662,65055.0
131663,65055.0
131664,65055.0
131665,65055.03
131666,65055.02
131667,65055.0
131668,64512.84
131669,68315.81
131670,67161.86
131671,64501.13
131672,65041.61
131673,64571.77
131674,65577.92
131675,65722.63
131676,64482.71
131677,75550.61
131678,65751.83
131679,65589.35
131680,65007.26
131681,75249.91
131682,66628.5
131683,65005.36
131684,64943.43
131685,92117.05
131686,66148.38
131687,65039.3
131688,65640.23
131689,66173.17
131690,65595.26
131691,64428.0
131692,65688.6
131693,65218.0
131694,65030.83
131695,67762.0
131696,69940.88
131697,67091.24
131698,65160.22
131699,65727.92
131700,66976.66
131701,64964.47
131702,65128.39
131703,63300.61
131704,66078.71
131705,65177.23
131706,65631.34
131707,65037.87
131708,64522.62
131709,65485.98
131710,64454.41
131711,64929.8
131712,64966.06
131713,64661.81
131714,64437.42
131715,65082.31
131716,65147.8
131717,64994.23
131718,66398.12
131719,65287.0
131720,70336.01
131721,64985.53
131722,64414.88
131723,64892.01
131724,69132.44
131725,64382.29
131726,72797.7
131727,64949.2
131728,74178.82
131729,68460.91
131730,64334.22
131731,65581.59
131732,65002.86
131733,64266.01
131734,65840.12
131735,64849.66
131736,82542.52
131737,61661.85
131738,65197.8
131739,67638.8
131740,64792.1
131741,65068.54
131742,64829.43
131743,91888.4
131744,67271.65
131745,66410.41
131746,66829.05
131747,65004.59
131748,69214.46
131749,64797.93
131750,67958.35
131751,65595.42
131752,75312.32
131753,64738.07
131754,70555.82
131755,65745.41
131756,64732.11
131757,64825.81
131758,67230.6
131759,65151.22
131760,66415.66
131761,64721.49
131762,64692.12
131763,64706.85
131764,64708.63
131765,64560.5
131766,71624.24
131767,64774.23
131768,64672.15
131769,65048.85
131770,64685.97
131771,65741.19
131772,64343.22
131773,64162.08
131774,66465.89
131775,64739.77
131776,64860.22
131777,64771.93
131778,72337.6
131779,65953.14
131780,65547.83
131781,64862.28
131782,64808.04
131783,64775.2
131784,64805.36
131785,69873.77
131786,64825.11
131787,64092.0
131788,64098.01
131789,65728.43
131790,64575.02
131791,64777.71
131792,66418.68
131793,65429.51
131794,78131.02
131795,64402.5
131796,64704.81
131797,72400.51
131798,65507.16
131799,66036.23
131800,68753.5
131801,65514.84
131802,66414.38
131803,64062.01
131804,64064.73
131805,65615.39
131806,64713.07
131807,67829.71
131808,64595.87
131809,65892.22
131810,64407.01
131811,70615.6
131812,65212.23
131813,64820.53
131814,64627.06
131815,64598.77
131816,67596.82
131817,66243.94
131818,66750.79
131819,65284.11
131820,65196.76
131821,66530.54
131822,64616.33
131823,64256.84
131824,64598.5
131825,64840.52
131826,74892.82
131827,64579.88
131828,67606.86
131829,66477.14
131830,63967.56
131831,63967.5
131832,68138.79
131833,67174.06
131834,91525.1
131835,63955.0
131836,72072.48
131837,66321.5
131838,65086.75
131839,68710.61
131840,62592.51
131841,63258.64
131842,66477.28
131843,66648.41
131844,64414.28
131845,67961.87
131846,63763.57
131847,63914.4
131848,65764.69
131849,64528.82
131850,69237.81
131851,64639.51
131852,68472.82
131853,64428.01
131854,64428.02
131855,64428.0
131856,62114.22
131857,63980.22
131858,64418.0
131859,64417.3
131860,64877.77
131861,64575.4
131862,67725.11
131863,64949.51
131864,63988.97
131865,63868.29
131866,64647.75
131867,65770.99
131868,64396.06
131869,64381.03
131870,65269.5
131871,64585.96
131872,65681.57
131873,67365.2
131874,64465.15
131875,66219.17
131876,64497.01
131877,66237.65
131878,66149.38
131879,64157.05
131880,63656.95
131881,73977.31
131882,64627.32
131883,64438.15
131884,63997.03
131885,64526.14
131886,64544.95
131887,66670.23
131888,65295.14
131889,65722.37
131890,66687.69
131891,64469.24
131892,65670.75
131893,64542.19
131894,75095.02
131895,64901.16
131896,71746.88
131897,64701.57
131898,68957.82
131899,72696.47
131900,64366.35
131901,65724.56
131902,67240.57
131903,65565.41
131904,63754.31
131905,64351.58
131906,69232.17
131907,64615.0
131908,64613.98
131909,64450.63
131910,62211.11
131911,65933.34
131912,67642.63
131913,61276.26
131914,85522.39
131915,63729.43
131916,64638.31
131917,65691.93
131918,64626.9
131919,64927.56
131920,64253.4
131921,64306.1
131922,64286.01
131923,64286.01
131924,64286.0
131925,64286.0
131926,64286.0
131927,66551.47
131928,65403.71
131929,74517.42
131930,64303.83
131931,70881.75
131932,71897.52
131933,64347.84
131934,65276.17
131935,64739.62
131936,68693.8
131937,65496.1
131938,64198.11
131939,64198.01
131940,64223.74
131941,64198.12
131942,65627.23
131943,63699.4
131944,63728.18
131945,64186.68
131946,64315.33
131947,66694.86
131948,63648.36
131949,64588.9
131950,66449.32
131951,64526.13
131952,64659.57
131953,63837.75
131954,64558.34
131955,64679.29
131956,65192.73
131957,64495.81
131958,69636.5
131959,64517.43
131960,73900.02
131961,64148.05
131962,65422.66
131963,63684.37
131964,64157.06
131965,64327.63
131966,64488.3
131967,66414.79
131968,66116.1
131969,64527.28
131970,63978.01
131971,73308.21
131972,65120.39
131973,64632.36
131974,64120.14
131975,64839.8
131976,62663.04
131977,64368.9
131978,64204.55
131979,63569.87
131980,66408.37
131981,64086.04
131982,64086.02
131983,64191.14
131984,63956.49
131985,63792.51
131986,64071.23
131987,63550.28
131988,63947.36
131989,68453.87
131990,64229.75
131991,64080.04
131992,67513.91
131993,64058.0
131994,65542.97
131995,71674.03
131996,64046.0
131997,64744.52
131998,64314.64
131999,64044.06
132000,64032.08
132001,64028.13
132002,61232.19
132003,64378.87
132004,64021.24
132005,64020.57
132006,65725.15
132007,64219.41
132008,59275.28
132009,64024.03
132010,64035.92
132011,64360.53
132012,65305.3
132013,63886.96
132014,64006.75
132015,64001.01
132016,64025.6
132017,63998.0
132018,63996.04
132019,63468.9
132020,63988.01
132021,64716.43
132022,65603.0
132023,65462.24
132024,63978.11
132025,63978.09
132026,63978.08
132027,63978.08
132028,63978.05
132029,63978.03
132030,63978.03
132031,63978.03
132032,63978.02
132033,63978.0
132034,63978.0
132035,63978.0
132036,63978.0
132037,63978.0
132038,64548.03
132039,63967.73
132040,65245.2
132041,67073.72
132042,63956.02
132043,65968.88
132044,63952.04
132045,61329.43
132046,65805.07
132047,64169.9
132048,63477.54
132049,63162.21
132050,65277.78
132051,63398.54
132052,64164.4
