FMID,MarketName,street,city,County,State,zip,x,y,Website,Facebook,Twitter,Youtube,OtherMedia,Organic,Tofu,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,WildHarvested,updateTime,Location,Credit,WIC,WICcash,SFMNP,SNAP,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time
1006465,Hyde Park Farmers' Market,Erie Avenue between Edwards Rd. and Michigan Ave.,Cincinnati,Hamilton,Ohio,45208,-84.44259,39.139535,http://www.hydeparkfarmersmarket.com,https://www.facebook.com/HydeParkFarmersMarket,,,,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,3/27/2014 10:50:58 AM,Closed-off public street,Y,N,N,N,N,05/18/2014 to 10/26/2014,Sun: 9:30 AM-1:30 PM;,,,,,,
1006282,Hysham Farmers Market,300 Elliot Ave.,Hysham,Treasure,Montana,59038,-107.233171,46.293208,,,,,,-,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,5/7/2012 12:26:17 PM,Other,N,N,N,N,N,June to September,Sat:9:00 AM - 1:00 PM;,,,,,,
1007035,I-70 & I-77 FARMERS' MARKET,GUERNSEY CTY. FAIRGROUNDS,OLD WASHINGTON,Guernsey County,Ohio,,-81.4333,40.0368,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,,N,N,N,N,N,,,,,,,,
1008591,I-70 Farmers' Market,301 South 2nd Street,Odessa,Lawrence,Missouri,64076,-93.954661,39.006149,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=280,,,,,-,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,6/26/2013 5:26:31 PM,Private business parking lot,Y,N,N,N,N,,Mon: 4:30 AM-6:30 PM;Sat: 9:00 AM-1:00 PM;,,,,,,
1007273,I-71 FARMERS MARKET at Rest Stop Signpost 224,I-71 Rest Area at signpost 224,Brunswick,Medina,Ohio,44212,-81.792526,41.222229,,https://www.facebook.com/wytheville.farmersmarket,,,,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,5/9/2012 3:53:34 PM,Federal/State government building grounds,Y,N,N,N,N,April to December,sun:9:00 AM - 2:00 PM;,,,,,,
1006239,Ida Grove Farmers Market,"City Park, Washington Street",Ida Grove,Ida,Iowa,51445,-95.4752,42.337,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1004081,Idabel Farmers Market,108 North Central Main Street,Idabel,McCurtain,Oklahoma,74745,-94.8236,33.8942,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1006417,Idaho Falls Farmers' Market,501 West Broadway,Idaho Falls,Bonneville,Idaho,83402,-112.043,43.4922,http://www.idahofallsfarmersmarket.org/,https://www.facebook.com/pages/Idaho-Falls-Farmers-Market/83193557893,,,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,3/21/2016 3:52:30 PM,,Y,N,N,N,N,04/30/2016 to 10/29/2016,Sat: 9:00 AM-1:00 PM;,,,,,,
1005126,Idaho Springs Chamber Of Commerce Farmers Market,,Idaho Springs,,Colorado,,-105.51,39.7428,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,,N,N,N,N,N,,,,,,,,
1011367,Idora Neighborhood Farmer's Market,2600 Glenwood Ave,Youngstown,Mahoning,Ohio,44511,-80.675689,41.073612,,https://www.facebook.com/idoraneighborhoodfarmersmarket/info?tab=overview,,,,N,N,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,7/16/2015 11:53:55 AM,,Y,Y,Y,Y,Y,06/02/2015 to 09/29/2015,Tue: 4:30 PM-7:00 PM;,,,,,,
1003090,Idyllwild Farmers Market,26100 Highway 243,Idyllwild,Riverside,California,92549,-116.715,33.745,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1004083,Ilion Farmers Market at Historic Clapsaddle Farm,"437 otsego street ,state route 51s",ilion,Herkimer,New York,13357,-75.04456,43.001179,,https://www.facebook.com/ilionfarmer'smarketathistoricclapsaddlefarm,,,,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,3/14/2014 8:14:26 PM,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,Y,Y,Y,Y,01/01/2014 to 12/31/2014,Fri: 12:00 PM-6:00 PM;Sat: 10:00 AM-5:00 PM;,,,,,,
1011818,Illinois Products Farmers Market,"801 Sangamon Avenue, IL State Fairgrounds","Springfield, IL ",Sangamon,Illinois,62702,-89.63707600000002,39.834131,http://www.agr.state.il.us,,,,,-,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,3/23/2016 4:35:58 PM,,Y,N,N,N,N,05/12/2016 to 10/13/2016,Thu: 4:00 PM-7:00 PM;,,,,,,
1000698,Ilus Davis Park Farmers' Market,"Ilus Davis Park, 11th and Oak",Kansas City,Jackson,Missouri,,-94.5827,39.1037,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1011669,IMAN's Fresh Beats & Eats Farmers' Market,2744 W 63rd,Chicago,Cook,Illinois,60629,-87.692662,41.779261,http://www.imancentral.org,https://www.facebook.com/imancentral,https://twitter.com/imancentral,https://www.youtube.com/user/ImanChicago,,-,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,8/14/2015 3:32:36 PM,,Y,N,N,N,Y,05/24/2015 to 09/27/2015,Sun: 10:00 AM-2:00 PM;,,,,,,
1005080,Imlay City Farmer's Market,120 N Main,Imlay City,Lapeer,Michigan,48444,-83.074322,43.02429,http://www.icdda.com,https://www.facebook.com/pages/Imlay-City-Farmers-Market/215845188439242,,,,-,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,4/1/2014 8:21:44 AM,Local government building grounds,Y,Y,N,Y,Y,05/02/2013 to 10/31/2013,Thu: 1:00 PM-6:00 PM;,,,,,,
1000621,Immanuel Indoor Farmers Market,616 Lake St.,Evanston,,Illinois,60201,-87.6812,42.0441,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1002820,Imperial Beach Certified Farmers Market,10 Evergreen Avenue,Imperial Beach,San Diego,California,91932,-117.131973,32.579555,http://www.imperialbeachfarmersmarket.org,https://www.facebook.com/pages/Imperial-Beach-Certified-Farmers-Market/198627016846608,,,,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,7/28/2015 9:05:13 PM,,Y,Y,Y,Y,Y,04/01/2014 to 09/30/2014,Fri: 2:00 PM-7:00 PM;,10/01/2014 to 03/31/2015,Fri: 2:00 PM-6:00 PM;,,,,
1003275,Independence Farmers Market,100 West First Street,Independence,Buchanan,Iowa,50644,-91.8950212,42.46872370000001,,,,,,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,6/12/2013 12:20:07 PM,Other,N,Y,N,Y,N,,Sat: 8:00 AM-12:00 PM;,,,,,,
1003918,Independence Farmers Market,302 Main St.,Independence,Polk,Oregon,97351,-123.184,44.8511,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1004637,Independence Farmers Market,Corner of Hwy 75 and Peter Pan Rd.,Independence,Montgomery,Kansas,67301,-95.7425,37.2256,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1008247,Independence Farmers Market,corner of HWY21 and HWY 58,Independence,Grayson,Virginia,24348,-81.15175699999998,36.62217,http://www.independencefarmersmarket.org,https://www.facebook.com/pages/Independence-Farmers-Market/241825992543808,,,,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,6/27/2016 3:55:49 PM,,Y,N,N,Y,Y,05/13/2016 to 10/14/2016,Fri: 9:00 AM-1:00 PM;,06/08/2016 to 10/12/2016,Wed: 4:00 PM-7:00 PM;,,,,
1008724,Independence Farmers' Market,5272 Madison pike,Independence,Kenton,Kentucky,41051,-84.543717,38.942928,http://www.cityofindependence.org/farmers market/index.htm,https://www.facebook.com/skfarmersmarket,,,,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,6/28/2013 6:31:48 AM,Local government building grounds,Y,Y,N,N,Y,04/27/2013 to 11/02/2013,Sun: 8:30 AM-2:00 PM;,,,,,,
1002236,Independence Park Farmers Market,3945 N Springfield Ave.,Chicago,Cook,Illinois,60618,-87.72504,41.95269,http://www.gipna.com,https://www.facebook.com/groups/142483985764842/,,,,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,4/1/2014 6:58:10 PM,Other,Y,N,N,Y,Y,06/08/2014 to 10/26/2014,Sun: 9:00 AM-1:00 PM;,,,,,,
1009238,Indian Hills Farmer's Market ,5381 Parmalee Gulch,Indian Hills,,Colorado,80454,-105.241,39.62,,https://www.facebook.com/IndianHillsFarmersMarket,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,,Y,N,N,N,N,,,,,,,,
1010257,Indian Lake Community Farmers Market ,,Indian Lake,Hamilton,New York,,-74.2653667,43.7824501,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/3/2014 8:24:43 AM,,Y,N,N,N,N,,,,,,,,
1001408,Indian Orchard Farmers Market,"Hampden Bank, 187 Main Street",Indian Orchard,Hampden,Massachusetts,,-72.5014,42.1592,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1003829,Indian River Grower's Market,"3435 S. Straits Hwy, Chamber parking lot,",Indian River,Cheboygan,Michigan,49749,-84.6122,45.4121,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1002200,Indian Valley Farmers' Market,Main Street and Penn Avenue,Telford,Montgomery,Pennsylvania,18969,-75.32905,40.32515,http://www.ivfm.org,https://www.facebook.com/ivfarm,,,,-,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,4/22/2014 1:36:49 PM,Other,Y,N,N,N,N,06/21/2014 to 10/18/2014,Sat: 8:30 AM-12:30 PM;,,,,,,
1009222,Indiana County Farmers Market ,8th & Church Streets,Indiana,,Pennsylvania,15701,-79.1447,40.6224,http://www.indianafarmmarket.blogspot.com/,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,,Y,N,N,N,N,,,,,,,,
1001836,Indianola Farmers Market,Hwy 92 at Fairground west gate,Indianola,Warren,Iowa,50125,-93.5682,41.3593,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1006302,Indianola Open Air Market,112 Martin Luther King Blvd (Highway 49 S),Indianola,Sunflower,Mississippi,38751,-90.632722,33.456043,,,,,,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,7/11/2013 1:34:14 PM,Local government building grounds,Y,N,N,N,Y,05/23/2013 to 08/22/2013,Thu: 4:00 PM-6:00 PM;,,,,,,
1006165,Indy Winter Farmers Market,"1125 E. Brookside Ave., Circle City Industrial Complex",Indianapolis,Marion,Indiana,46202,-86.137726,39.781728,http://www.indywinterfarmersmarket.org,https://www.facebook.com/IndyWFMkt,https://twitter.com/IndyWFMkt,,https://instagram/indywfmkt,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,6/27/2016 3:56:22 PM,,Y,N,N,N,Y,11/12/2016 to 04/29/2017,Sat: 9:00 AM-12:30 PM;,,,,,,
1011480,Inglewood Certified Farmers' Market,Market Street and Manchester Blvd.,Inglewood,Los Angeles,California,90302,-118.35196299999998,33.961704,http://www.sjli.org/,https://www.facebook.com/inglewoodcertifiedfarmersmarket,https://twitter.com/SJLI_CA,https://www.youtube.com/user/SJLIorg,https://instagram.com/sjli_ca,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,7/20/2015 6:12:05 PM,,Y,Y,N,N,Y,08/20/2015,Thu: 3:00 PM-7:00 PM;,,,,,,
1011607,Inglewood Harvest Barn Market ,6233 Old Baton Rouge Hwy ,Alexandria ,Rapides,Louisiana,71302,-92.424126,31.23258,http://Inglewoodfarm.com,facebook.com/inglewoodharvestbarnmarket ,twitter.com/inglewoodfarm,,instagram.com/harvestbarnmarket ,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,6/27/2016 1:00:39 PM,,Y,N,Y,Y,Y,01/01/2015 to 12/31/2015,Sat: 9:00 AM-1:00 PM;,,,,,,
1011034,Inman Fresh Farmers Market,,Inman,Spartanburg,South Carolina,29349,-82.0901088,35.0470617,,,,,,-,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,4/14/2015 1:26:17 PM,,Y,N,N,N,N,05/08/2015 to 10/30/2015,Fri: 4:00 PM-7:00 PM;,,,,,,
1011491,Inner Sunset Certified Farmers' Market,1325 8th Avenue,San Francisco,San Francisco,California,94122,-122.465774,37.763636,http://pcfma.org,facebook.com/InnerSunsetMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,7/22/2015 6:57:18 PM,,Y,Y,N,Y,Y,01/01/2015 to 12/31/2015,Sun: 9:00 AM-1:00 PM;,,,,,,
1001486,Interlochen Farmers Market,2112 M-137,Interlochen,Grand Traverse,Michigan,49643,-85.7678865,44.6570752,http://www.facebook.com/interlochenfarmersmarket,https://www.facebook.com/interlochenfarmersmarket,,,,-,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,6/27/2016 2:23:42 PM,,Y,N,N,N,Y,05/01/2016 to 09/25/2016,Sun: 9:00 AM-2:00 PM;,,,,,,
1003121,International City Farmers Market,105 Mulberry St (Perkins Field),Warner Robins,Houston,Georgia,31093,-83.61041999999998,32.618882,http://www.landtohand.org/farmers-market/icfarmersmarket/,https://www.facebook.com/InternationalCityFarmersMarket?ref=br_tf,,,,-,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,5/9/2016 12:26:55 PM,,Y,N,N,N,Y,01/08/2015 to 12/22/2015,Thu: 1:00 PM-6:00 PM;,,,,,,
1006992,International Farmers' market,315 Pine St.,Manchester,Hillsborough,New Hampshire,,-71.7161,42.9153,,,,,,-,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2/21/2012 4:17:42 PM,,N,N,N,N,N,,,,,,,,
1004461,Interstate Farmers Market - Lombard location,N. Interstate Ave & N. Lombard St.,Portland,Multnomah,Oregon,97217,-122.683,45.5774,http://www.interstatefarmersmarket.com,,,,,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/8/2011 1:58:00 PM,Educational institution,N,Y,Y,Y,N,May to September,Sat:9:00 am - 1:30 pm;,,,,,,
1000042,Inver Grove Heights Farmers Market,Veterans Memorial Community Center parking lot,Inver Grove Heights,Dakota,Minnesota,55077,-93.064,44.8322,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1009498,Inverness Farmers Market ,212 W Main St,Inverness,,Florida,34450,-82.3318,28.8356,,https://www.facebook.com/pages/Inverness-Farmers-Market/188908154468280,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,,Y,N,N,N,N,,,,,,,,
1000072,Inwood Greenmarket,Isham St - Seaman & Cooper,New York,New York,New York,10034,-73.919942,40.868272,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,7/23/2013 3:53:54 PM,Other,Y,Y,Y,Y,Y,01/01/2013 to 12/31/2013,Sat: 8:00 AM-3:00 PM;,,,,,,
1004384,Ionia Farmers' Market,South Steele Street and Adams Street,Ionia,Ionia,Michigan,48846,-85.06772609999999,42.9814841,http://www.ci.ionia.mi.us,,,,,-,N,Y,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,3/19/2015 1:19:28 PM,,Y,Y,Y,Y,N,06/01/2015 to 10/31/2015,Wed: 3:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,
1005562,Iowa City Farmers Market,220 S. Gilbert St.,Iowa City,Johnson,Iowa,52240,-91.529299,41.659824,http://www.icgov.org/farmersmarket,,,,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,6/27/2016 1:12:08 PM,,Y,Y,N,Y,Y,05/04/2016 to 10/29/2016,Wed: 5:00 PM-7:00 PM;Sat: 7:30 AM-12:00 PM;,,,,,,
1002675,Iowa Falls Farmers Market,Downtown 500 Block of Washington Avenue,Iowa Falls,Hardin,Iowa,50126,-93.2631,42.5196,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1002676,Iowa Falls Farmers Market (River Halls Mall),River Halls Mall,Iowa Falls,Hardin,Iowa,50126,-93.2624,42.5122,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1010078,Ipswich Farmers Market,36 S. Main St.,Ipswich,Essex,Massachusetts,01938,-70.836881,42.677911,http://www.ipswichfarmersmarket.com,https://www.facebook.com/pages/Ipswich-Farmers-Market/609491055810790,,,,-,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,5/1/2014 3:21:17 PM,Other,N,Y,N,N,Y,06/20/2014 to 10/17/2014,Fri: 4:00 PM-7:00 PM;,,,,,,
1011295,Iron County Farmers Market,13420 N 10th Ave,Hurley,Iron,Wisconsin,54559,-90.193419,46.46220200000001,http://www.ironcountyfarmersmarket.com,www.facebook.com/IronCountyFarmerMarket,,,,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,Y,7/5/2015 9:18:59 PM,,Y,N,Y,Y,N,06/27/2015 to 10/17/2015,Wed: 3:00 PM-6:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,,
1003255,Iron Mountain Farmers & Artisans Market,City Parking Lot on East A Street,Iron Mountain,Dickinson,Michigan,49801,-88.0664,45.8183,http://www.ironmountaindowntown.com,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/19/2012 2:52:24 PM,,N,N,N,N,N,,,,,,,,
1011311,Iron Mountain Market,400 South Main Street,Poplar Bluff,Butler,Missouri,63901,-90.393621,36.753732,,https://www.facebook.com/ironmountainhome,,,,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,7/8/2015 11:34:21 PM,,Y,N,N,N,N,01/01/2015 to 12/31/2015,Fri: 2:00 PM-6:00 PM;Sat: 9:00 AM-2:00 PM;,,,,,,
1000356,Irondale Farmers Market,1906 1st Ave N,Irondale,Jefferson,Alabama,35210,-86.7083,33.5388,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 26 2010  5:31PM,,N,N,N,N,N,,,,,,,,
1010820,Irondequoit Farmers' Market,1280 Titus Avenue,Rochester,Monroe,New York,14617,-77.5819225,43.21176370000001,http://www.irondequoit.org,,,,,-,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,2/12/2015 3:07:00 PM,,Y,Y,N,Y,Y,05/28/2015 to 10/28/2015,Thu: 4:00 PM-8:00 PM;,,,,,,
1009740,IRONOAKS @ SUN LAKES MARKET,24218 S Oakwood Blvd,Sun Lakes,Maricopa,Arizona,85248,-111.872331,33.227677,http://www.azfarmersmarkets.us ,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2014 8:44:52 AM,,Y,N,N,N,N,10/01/2013 to 05/06/2014,Tue: 9:00 AM-1:00 PM;,,,,,,
1011795,Irvine Certified Farmers' Market,Bonita Canyon and Turtle Ridge Road,Irvine,Orange,California,92603,-117.831346,33.633188,http://www.ocfarmbureau.org,OC Farm Bureau Farmers Markets,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,3/4/2016 1:04:04 PM,,Y,Y,N,N,Y,01/01/2016 to 12/31/2016,Sat: 8:00 AM-12:00 PM;,,,,,,
1008090,Irvine Regional Park Certified Farmers' Market,1 Irvine Park Road,Orange,Orange,California,92862,-117.7587735,33.7987107,http://www.orange.cfbf.com,https://www.facebook.com/ocfarmbureaufarmersmarkets,,,,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,4/8/2015 12:39:56 PM,,Y,N,Y,N,N,01/01/2015 to 12/31/2015,Tue: 9:00 AM-1:00 PM;,,,,,,
1010951,Irvington Farmer's Market,101 Main St. ,Irvington,Westchester,New York,10533,-73.8667554,41.0390494,http://www.irvingtonfarmersmarket.net,,,,,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3/23/2015 3:47:00 PM,,Y,N,N,Y,N,,Sun: 9:00 AM-2:00 PM;,,,,,,
1003905,Irvington Farmers Market ,5301 E. St. Clair Street (East Side Indy),Indianapolis,Marion,Indiana,46219,-86.0782,39.7776,http://www.irvingtongardenclub.org,,,,,-,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,3/14/2014 9:08:19 PM,Local government building grounds,Y,Y,Y,N,Y,06/08/2014 to 10/12/2014,Sun: 12:00 PM-3:00 PM;,,,,,,
1005769,Irvington Farmers Market,,Irvington,Lancaster,Virginia,22480-0056,-76.408,37.6759,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1009817,Irvington Farmers Market,NE 16th & Broadway,Portland ,Multnomah,Oregon,,-122.6494676,45.5350395,http://www.irvingtonfarmersmarket.com/,https://www.facebook.com/pages/Irvington-Farmers-Market/119336151448207,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/5/2014 9:20:40 PM,,Y,N,N,N,N,05/25/2014 to 10/19/2014,Sun: 10:30 AM-2:30 PM;,,,,,,
1006556,Irvington Farmers' Market,40900 Chapel Way,Fremont,Alameda,California,94538,-121.9635867,37.53294260000001,http://www.pcfma.com/irvington,https://www.facebook.com/IrvingtonMarket,,,,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,6/13/2012 2:28:44 PM,Closed-off public street,N,Y,N,Y,Y,January to December,sun:9:00 AM - 1:00 PM;,,,,,,
1010490,Isabahlia Farmers Market,410 Livonia Ave,Brooklyn,Kings,New York,11212,-73.9023367,40.6634995,http://Isabahlialoefinc.org,Isabahlia Ladies of Elegance Foundation,Isabahlia LOEF,,,-,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,8/13/2014 4:29:02 PM,,Y,N,Y,Y,Y,,,,,,,,
1009294,Isanti Family Farmers Market ,17 Main Street West,Isanti,,Minnesota,55040,-93.247,45.4903,http://www.isantifamilyfarmersmarket.org/,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,,Y,N,N,N,N,,,,,,,,
